30;D8.0.1.0;F2.0.0.0;H7.0.1.0;I1.0.0.0;E4.0.1.1;B7.0.1.0;D7.0.0.0;J5.0.0.0;B2.0.1.0;H3.0.0.0;J2.0.0.0;H2.0.0.0;F6.0.1.0;I1.0.0.0;F4.0.0.0;H7.0.1.0;G5.0.1.0;F5.0.0.0;E9.0.0.0;G8.0.0.0;A4.0.0.0;I7.0.0.0;I6.0.0.0;H6.0.0.0;F8.0.0.0;C1.0.0.0;F1.0.0.0;F1.0.0.0;E2.0.0.0;E9.0.0.0;G10.0.1.0;E2.0.0.0;I9.0.0.0;J10.0.0.0;;;F7.0.0.0;D3.0.0.0;B2.0.0.0;B2.0.0.0;J4.0.0.0;B2.0.0.0;I5.0.0.0;I5.0.0.0;I2.0.0.0;I1.0.1.1;D2.0.0.0;I1.0.0.0;I1.0.1.1;C3.0.0.0;E8.0.1.0;I1.0.0.0
31;C8.0.0.0;J4.0.0.0;G7.0.1.1;J10.0.0.0;B2.0.1.0;B6.0.1.1;A5.0.0.0;G10.0.0.0;A2.0.1.1;F3.0.0.0;G2.0.0.0;G3.0.1.0;F8.0.1.1;I3.0.0.0;F6.0.1.0;I7.0.1.0;F5.0.0.0;G4.0.0.0;B4.0.1.0;H7.0.1.0;C4.0.1.0;E1.0.1.0;I8.0.0.0;H7.0.0.0;C1.0.0.0;H3.0.0.0;F8.0.0.0;D1.0.0.0;G10.0.0.0;E7.0.0.0;H10.0.0.0;G7.0.0.0;F7.0.0.0;I9.0.0.0;;;B2.0.0.0;H10.0.0.0;H10.0.0.0;H10.0.0.0;I10.0.0.0;I6.0.1.0;I6.0.0.0;I6.0.0.0;E4.0.0.0;C3.0.0.0;J4.0.1.0;C6.0.0.0;C3.0.0.0;C2.0.0.0;F8.0.0.0;C3.0.0.0
32;E8.0.0.0;C9.0.0.0;F7.0.0.0;H7.0.0.0;C2.0.0.0;B2.0.0.0;B8.0.0.0;A5.0.0.0;F3.0.0.0;B4.0.0.0;I1.0.1.1;F3.0.1.0;F10.0.0.0;J2.0.1.1;F7.0.1.0;I8.0.0.0;G4.0.0.0;H5.0.1.1;B3.0.0.0;I7.0.1.0;D4.0.1.0;F1.0.1.0;H8.0.0.0;C4.0.0.0;H3.0.0.0;E9.0.0.0;A3.0.0.0;C1.0.0.0;H7.0.0.0;E4.0.0.0;F10.0.0.0;D9.0.0.0;B2.0.0.0;F7.0.0.0;;;D2.0.0.0;D2.0.1.0;D2.0.1.0;D2.0.0.0;J5.0.0.0;I5.0.1.0;D2.0.0.0;D2.0.0.0;D2.0.0.0;D2.0.0.0;J5.0.1.1;D2.0.0.0;C2.0.0.0;J5.0.0.0;C8.0.1.0;I6.0.0.0
33;D9.0.1.0;J6.0.0.0;E7.0.1.0;A4.0.1.0;B1.0.0.0;B4.0.1.0;J5.0.0.0;D7.0.0.0;D9.0.1.0;D9.0.1.0;H1.0.1.0;F2.0.0.0;E6.0.0.0;F4.0.1.0;F8.0.1.0;I6.0.0.0;H5.0.1.1;I7.0.0.0;C4.0.1.0;J7.0.1.1;E4.0.1.1;G1.0.1.0;F8.0.0.0;F1.0.0.0;E9.0.0.0;B3.0.0.0;B9.0.0.0;F8.0.0.0;C1.0.1.0;G10.0.1.0;G9.0.1.1;G10.0.1.0;B4.0.0.0;B2.0.0.0;;;B4.0.1.0;E2.0.1.1;E2.0.1.0;E4.0.0.0;B2.0.0.0;I4.0.1.1;H10.0.0.0;E4.0.1.1;J4.0.0.0;J4.0.0.0;H3.0.1.0;J4.0.1.0;J5.0.0.0;B9.0.1.0;B8.0.1.0;C7.0.0.0
34;D7.0.1.1;A2.0.1.1;E6.0.0.0;B4.0.1.0;B3.0.1.0;A4.0.0.0;G10.0.0.0;J6.0.0.0;E9.0.1.1;E9.0.1.1;H3.0.1.1;E3.0.1.0;E8.0.0.0;F3.0.1.0;F9.0.0.0;J7.0.1.1;I7.0.0.0;F3.0.0.0;D4.0.1.0;C1.0.0.0;F4.0.0.0;H1.0.0.0;F6.0.0.0;E4.0.1.0;B3.0.0.0;A3.0.0.0;G10.0.1.0;A3.0.0.0;D1.0.0.0;H10.0.1.0;D3.0.0.0;H10.0.1.0;A2.0.0.0;B4.0.0.0;;;C4.0.1.1;E4.0.0.0;E1.0.0.0;J4.0.1.0;I5.0.0.0;B4.0.1.0;I4.0.0.0;I4.0.0.0;I1.0.0.0;I6.0.0.0;G3.0.1.0;J5.0.1.1;B9.0.0.0;C9.0.1.1;A8.0.1.1;B7.0.0.0
35;D6.0.0.0;I5.0.0.0;D7.0.1.0;B3.0.1.0;B4.0.1.0;C4.0.1.1;J4.0.0.0;A3.0.1.0;A4.0.0.0;G8.0.1.1;B2.0.1.0;E4.0.0.0;G6.0.1.0;G3.0.0.0;E8.0.0.0;G3.0.0.0;H3.0.0.0;H3.0.0.0;E4.0.1.1;B4.0.1.0;C5.0.0.0;G2.0.0.0;J4.0.1.0;E5.0.0.0;A3.0.1.0;G10.0.1.0;H10.0.1.0;B9.0.0.0;B1.0.1.1;I10.0.1.0;C4.0.0.0;I10.0.1.0;E2.0.0.0;A2.0.0.0;;;H7.0.0.0;H7.0.0.0;F2.0.1.0;J5.0.1.0;I6.0.0.0;B3.0.0.0;E4.0.0.0;J4.0.0.0;I6.0.0.0;I5.0.0.0;G4.0.0.0;H3.0.0.0;B4.0.0.0;B4.0.0.0;E9.0.1.1;C2.0.0.0
36;D5.0.0.0;G6.0.1.0;C7.0.1.0;C3.0.1.0;B5.0.1.1;D2.0.0.0;I1.0.0.0;B3.0.1.0;F2.0.0.0;A4.0.0.0;C2.0.1.0;D3.0.1.0;H6.0.0.0;F2.0.0.0;G3.0.0.0;C1.0.0.0;F3.0.0.0;C1.0.0.0;H1.0.0.0;B3.0.0.0;C7.0.0.0;C1.0.0.0;J3.0.0.0;F4.0.1.1;A4.0.1.0;H10.0.1.0;I10.0.1.0;G10.0.1.0;I10.0.0.0;J10.0.0.0;C1.0.0.0;J10.0.0.0;D9.0.0.0;E2.0.0.0;;;A2.0.0.0;G7.0.0.0;F1.0.0.0;J6.0.1.0;H10.0.0.0;A4.0.0.0;J4.0.0.0;C3.0.0.0;I5.0.0.0;C6.0.0.0;F3.0.0.0;B2.0.0.0;E4.0.0.0;I1.0.0.0;F9.0.0.0;I5.0.0.0
37;D3.0.0.0;F6.0.0.0;B7.0.1.1;C4.0.1.1;B8.0.1.0;E8.0.0.0;E2.0.0.0;C3.0.1.1;C4.0.0.0;F2.0.0.0;D2.0.1.0;D4.0.0.0;G5.0.1.0;E3.0.0.0;C1.0.1.0;A7.0.0.0;A7.0.0.0;A7.0.0.0;F3.0.0.0;C4.0.1.0;C9.0.0.0;G8.0.0.0;J5.0.1.1;E1.0.0.0;A5.0.1.0;I10.0.1.0;J10.0.1.1;H10.0.1.0;I7.0.0.0;I9.0.0.0;I10.0.0.0;I9.0.0.0;H7.0.0.0;D9.0.0.0;;;J4.0.1.0;J4.0.1.0;F3.0.0.0;J7.0.1.1;I4.0.0.0;B5.0.0.0;B2.0.0.0;F7.0.0.0;B2.0.0.0;B2.0.0.0;G2.0.0.0;I6.0.0.0;H3.0.1.0;H3.0.1.0;C9.0.1.0;I4.0.0.0
38;D1.0.0.0;H6.0.1.0;D6.0.0.0;A6.0.0.0;B7.0.0.0;D10.0.0.0;J6.0.0.0;A6.0.0.0;I2.0.0.0;C4.0.0.0;E2.0.1.0;H3.0.1.1;G4.0.0.0;A7.0.0.0;B1.0.1.0;B1.0.0.0;B7.0.0.0;B7.0.0.0;H3.0.0.0;D4.0.1.0;B6.0.0.0;D1.0.1.1;J6.0.0.0;D1.0.0.0;A6.0.1.1;J10.0.0.0;H3.0.0.0;I10.0.1.0;H5.0.0.0;D3.0.0.0;J5.0.0.0;C1.0.0.0;C1.0.0.0;H7.0.0.0;;;J5.0.1.1;I4.0.1.0;G2.0.1.1;F7.0.0.0;E2.0.0.0;E4.0.1.1;J5.0.0.0;B2.0.0.0;I4.0.0.0;I4.0.0.0;B2.0.0.0;F10.0.1.1;G3.0.1.0;G3.0.1.0;B9.0.1.1;J5.0.0.0
39;E2.0.0.0;H5.0.0.0;C5.0.0.0;J4.0.0.0;C8.0.1.1;A10.0.0.0;A6.0.0.0;F4.0.1.0;I7.0.0.0;I7.0.0.0;F2.0.0.0;C7.0.1.0;G7.0.1.0;A1.0.0.0;A7.0.1.0;D1.0.0.0;B1.0.0.0;B1.0.0.0;B7.0.0.0;E4.0.1.1;B8.0.0.0;A3.0.0.0;B6.0.0.0;I7.0.0.0;G10.0.0.0;I9.0.0.0;C8.0.1.0;J10.0.0.0;H10.0.0.0;H7.0.0.0;J4.0.0.0;E4.0.1.1;H5.0.0.0;C1.0.0.0;;;I6.0.1.0;I5.0.1.0;E4.0.0.0;E2.0.0.0;F7.0.1.1;C3.0.0.0;I2.0.1.0;J5.0.0.0;J5.0.0.0;J5.0.0.0;I6.0.0.0;H5.0.1.1;G4.0.0.0;G4.0.0.0;A9.0.0.0;B4.0.0.0
40;E3.0.0.0;I6.0.1.1;D8.0.0.0;G7.0.0.0;D8.0.0.0;E3.0.0.0;F4.0.1.0;F3.0.1.0;E7.0.0.0;E7.0.0.0;A2.0.1.1;D7.0.1.1;G8.0.1.1;A4.0.0.0;A8.0.1.0;D7.0.0.0;I2.0.0.0;F4.0.0.0;A7.0.0.0;H1.0.0.0;B10.0.1.0;J7.0.0.0;C6.0.1.0;H3.0.0.0;G8.0.0.0;H1.0.0.0;C9.0.0.0;I9.0.0.0;E1.0.0.0;C1.0.0.0;H7.0.0.0;J4.0.0.0;J4.0.1.0;H5.0.0.0;;;I5.0.1.0;I6.0.1.1;J4.0.0.0;H7.0.0.0;G7.0.0.0;E2.0.0.0;I1.0.1.1;I2.0.1.0;H3.0.1.0;H3.0.0.0;F10.0.1.1;I4.0.0.0;F3.0.0.0;F3.0.0.0;B7.0.0.0;D9.0.0.0
41;E4.0.0.0;J10.0.0.0;D4.0.0.0;H6.0.0.0;C6.0.0.0;F2.0.0.0;E4.0.0.0;G3.0.0.0;B8.0.0.0;I2.0.0.0;C6.0.0.0;B4.0.0.0;G9.0.0.0;I7.0.0.0;B8.0.0.0;I1.0.0.0;H2.0.0.0;I2.0.0.0;B1.0.0.0;D1.0.0.0;C10.0.1.0;E9.0.0.0;C5.0.1.1;G8.0.0.0;H1.0.0.0;G8.0.0.0;C7.0.0.0;H3.0.0.0;F1.0.0.0;A8.0.1.0;C3.0.0.0;J5.0.0.0;J5.0.1.1;J5.0.0.0;;;I4.0.1.1;D9.0.0.0;F7.0.0.0;G7.0.0.0;H7.0.0.0;F7.0.0.0;E2.0.0.0;I1.0.1.1;G3.0.1.0;E2.0.0.0;H5.0.0.0;E2.0.0.0;G2.0.0.0;G2.0.0.0;A6.0.0.0;H5.0.0.0
42;E6.0.0.0;G9.0.1.0;C3.0.0.0;B9.0.0.0;D7.0.0.0;E1.0.1.0;F3.0.1.0;F2.0.1.1;D7.0.0.0;D7.0.0.0;C4.0.0.0;B10.0.0.0;C2.0.0.0;I10.0.0.0;A9.0.0.0;C5.0.1.0;F4.0.0.0;C7.0.0.0;I2.0.0.0;F5.0.0.0;D10.0.1.1;G10.0.0.0;C4.0.1.0;B3.0.0.0;C7.0.0.0;C7.0.0.0;D8.0.1.0;E9.0.0.0;A3.0.0.0;B8.0.1.1;I7.0.0.0;H7.0.1.0;I7.0.0.0;J4.0.0.0;;;E2.0.0.0;J5.0.1.1;J5.0.0.0;A2.0.0.0;H5.0.0.0;D3.0.0.0;C6.0.1.1;E2.0.0.0;G4.0.0.0;F10.0.1.1;I4.0.0.0;G3.0.0.0;H5.0.0.0;E4.0.0.0;B10.0.0.0;D2.0.0.0
43;F9.0.0.0;F9.0.1.1;C1.0.0.0;I6.0.0.0;H3.0.0.0;F1.0.0.0;F2.0.1.1;J4.0.0.0;A6.0.0.0;B8.0.0.0;D5.0.0.0;A4.0.0.0;C4.0.0.0;A8.0.0.0;D1.0.1.1;C4.0.1.0;C7.0.0.0;H2.0.0.0;H2.0.0.0;F3.0.0.0;E10.0.0.0;F5.0.0.0;C3.0.1.0;A3.0.0.0;B7.0.0.0;B7.0.0.0;D7.0.0.0;C8.0.1.0;B9.0.0.0;I7.0.0.0;E1.0.0.0;I7.0.0.0;A3.0.0.0;I7.0.0.0;;;D9.0.0.0;C1.0.0.0;H7.0.0.0;D9.0.0.0;A2.0.0.0;H7.0.0.0;B9.0.0.0;C6.0.0.0;F3.0.0.0;D3.0.0.0;B9.0.1.0;I5.0.0.0;D2.0.0.0;H5.0.0.0;F10.0.0.0;E6.0.0.0
44;H10.0.1.0;I8.0.0.0;D2.0.1.0;G3.0.0.0;H5.0.0.0;D1.0.1.0;A3.0.1.0;J9.0.0.0;G10.0.0.0;G10.0.0.0;D3.0.0.0;C10.0.0.0;C6.0.1.0;B4.0.0.0;D7.0.0.0;B4.0.1.0;G3.0.0.0;D1.0.0.0;A5.0.0.0;H3.0.0.0;A10.0.0.0;H3.0.1.0;C2.0.1.0;G10.0.0.0;F3.0.0.0;F3.0.0.0;E8.0.1.0;C9.0.0.0;H3.0.0.0;C3.0.0.0;H5.0.0.0;H6.0.1.1;E1.0.0.0;A3.0.0.0;;;C1.0.0.0;E1.0.0.0;G7.0.0.0;C1.0.0.0;B9.0.1.0;H5.0.0.0;H7.0.0.0;D3.0.0.0;G2.0.0.0;G3.0.0.0;C9.0.1.1;B9.0.1.0;B2.0.0.0;D2.0.0.0;H3.0.1.0;B2.0.0.0
45;J10.0.1.0;G3.0.0.0;E2.0.1.0;D8.0.0.0;H7.0.0.0;C1.0.1.0;B3.0.1.0;J8.0.0.0;J4.0.0.0;A6.0.0.0;I3.0.0.0;B8.0.0.0;C10.0.0.0;H7.0.1.0;I1.0.0.0;A4.0.0.0;A8.0.0.0;G3.0.0.0;F4.0.0.0;B7.0.0.0;D8.0.0.0;H2.0.0.0;C2.1.0.0;H1.0.0.0;I2.0.0.0;I2.0.0.0;E9.0.0.0;C7.0.0.0;J5.0.1.0;H5.0.0.0;D1.0.0.0;C3.0.0.0;F3.0.0.0;E1.0.0.0;;;C3.0.0.0;I7.0.0.0;A2.0.0.0;F10.0.0.0;C9.0.1.1;A2.0.0.0;A2.0.0.0;B9.0.0.0;E2.0.0.0;B9.0.0.0;I5.0.0.0;C9.0.1.1;C9.0.0.0;B2.0.0.0;H4.0.0.0;F7.0.1.0
46;I10.0.1.0;B9.0.0.0;C2.0.1.0;F9.0.0.0;F8.0.0.0;B1.0.1.0;C3.0.1.1;B8.0.0.0;J5.0.0.0;J4.0.0.0;I5.0.0.0;I1.0.0.0;E2.0.0.0;H8.0.1.0;C5.0.1.0;B5.0.0.0;J7.0.0.0;A8.0.0.0;C7.0.0.0;A7.0.0.0;D6.0.1.0;G3.0.0.0;C2.1.0.0;J7.0.0.0;J7.0.0.0;J7.0.0.0;E7.0.0.0;D8.0.1.0;J4.0.1.1;D1.0.0.0;F1.0.0.0;E1.0.0.0;F1.0.0.0;F3.0.0.0;;;E1.0.0.0;A3.0.0.0;D9.0.0.0;E1.0.0.0;I2.0.1.0;B9.0.0.0;H5.0.0.0;G7.0.0.0;F10.0.0.0;G7.0.0.0;E2.0.0.0;D9.0.0.0;I6.0.1.0;I6.0.1.0;I3.0.1.0;E7.0.0.0
47;G10.0.1.1;A9.0.0.0;F3.0.0.0;D9.0.0.0;G8.0.1.0;A1.0.1.1;H1.0.1.0;H1.0.1.0;J6.0.0.0;A5.0.0.0;I7.0.0.0;I7.0.1.0;G2.0.0.0;I8.0.0.0;C4.0.0.0;D3.0.0.0;I1.0.0.0;J7.0.0.0;G3.0.0.0;B1.0.0.0;C6.0.0.0;I3.0.1.0;C1.0.1.1;F3.0.0.0;D6.0.1.1;D6.0.1.1;B3.0.0.0;D7.0.0.0;B3.0.0.0;F1.0.0.0;B9.0.0.0;H5.0.1.1;D1.0.0.0;F1.0.0.0;;;I7.0.0.0;E5.0.0.0;F10.0.0.0;E6.0.0.0;I1.0.1.1;I2.0.1.0;F10.0.0.0;H7.0.0.0;D3.0.0.0;H7.0.0.0;D9.0.0.0;D3.0.0.0;I5.0.1.0;I5.0.1.0;J3.0.0.0;G7.0.0.0
48;F10.0.0.0;B10.0.0.0;F2.0.0.0;B10.0.0.0;G7.0.1.0;D8.0.0.0;H2.0.1.0;H2.0.1.0;A5.0.0.0;J6.0.0.0;J4.0.0.0;I6.0.0.0;I2.0.1.0;H9.0.1.1;C6.0.1.1;G1.0.0.0;D7.0.0.0;D7.0.0.0;A1.0.0.0;H2.0.0.0;D5.0.1.1;I2.0.0.0;C9.0.0.0;B7.0.0.0;H2.0.0.0;H2.0.0.0;G8.0.0.0;E8.0.1.0;E9.0.0.0;A3.0.0.0;A3.0.1.0;F1.0.0.0;E5.0.0.0;D1.0.0.0;;;A3.0.0.0;F10.0.0.0;C1.0.0.0;I7.0.0.0;D9.0.0.0;I1.0.1.1;H3.0.1.0;A2.0.0.0;B9.0.1.0;A2.0.0.0;D3.0.0.0;H7.0.0.0;I4.0.1.1;I4.0.1.1;G3.0.1.1;
49;F10.1.0.0;G5.0.0.0;A2.0.1.1;H1.0.0.0;G6.0.1.0;I1.0.0.0;H3.0.1.1;H3.0.1.1;H10.0.0.0;J5.0.0.0;J6.0.0.0;H7.0.1.0;I1.0.1.1;G4.0.0.0;A4.0.0.0;A8.0.0.0;A6.0.0.0;I1.0.0.0;A8.0.0.0;C7.0.0.0;D7.0.0.0;J3.0.1.1;C8.0.0.0;I10.0.0.0;B9.0.1.0;B9.0.1.0;H1.0.0.0;E7.0.0.0;E5.0.0.0;B9.0.0.0;B3.0.0.0;D1.0.0.0;I6.0.1.0;E5.0.0.0;;;H5.0.0.0;D1.0.0.0;E6.0.0.0;A3.0.0.0;C1.0.0.0;D9.0.0.0;G3.0.1.0;F10.0.1.1;C9.0.1.1;H5.0.1.1;B7.0.1.0;B7.0.1.0;E2.0.0.0;E2.0.0.0;;
50;F7.0.0.0;F4.0.0.0;E1.0.0.0;H8.0.0.0;G9.0.0.0;H1.0.0.0;B9.0.0.0;B10.0.0.0;B9.0.0.0;B10.0.1.0;J8.0.0.0;H8.0.0.0;I4.0.0.0;G9.0.0.0;F5.0.1.1;E7.0.0.0;G1.0.0.0;A6.0.0.0;I1.0.0.0;I2.0.0.0;G5.0.0.0;B7.0.0.0;B8.0.0.0;G3.0.0.0;C9.0.1.1;C9.0.1.1;A8.0.1.0;G8.0.0.0;G8.0.0.0;H3.0.0.0;A4.0.1.0;B9.0.0.0;I5.0.1.0;F4.0.0.0;;;F10.0.1.1;F1.0.0.0;I7.0.0.0;H5.0.1.1;C6.0.1.1;C1.0.0.0;F3.0.0.0;H3.0.1.0;G7.0.0.0;D9.0.1.0;C7.0.1.0;C7.0.1.0;D9.0.1.0;D9.0.1.0;;
51;F5.0.0.0;B7.0.1.1;E3.0.0.0;A7.0.0.0;G5.0.1.1;;H10.0.0.0;B9.0.0.0;B10.0.0.0;B9.0.0.0;A4.0.1.0;H6.0.0.0;J1.0.0.0;G1.0.0.0;D3.0.0.0;G4.0.0.0;C6.0.0.0;A5.0.0.0;D7.0.0.0;F4.0.0.0;E2.0.0.0;F3.0.0.0;D8.0.0.0;H10.0.0.0;I10.0.0.0;D7.0.0.0;A7.0.0.0;H1.0.0.0;H1.0.0.0;J5.0.1.0;A5.0.1.0;A3.0.0.0;I4.0.1.1;I6.0.1.0;;;D1.0.0.0;F4.0.0.0;A3.0.0.0;I2.0.1.0;H3.0.1.0;H3.0.0.0;G4.0.1.1;G3.0.1.0;H7.0.0.0;C9.0.0.0;D7.0.1.1;D7.0.1.1;E9.0.1.1;E9.0.1.1;;
52;G8.0.0.0;C10.0.0.0;E5.0.0.0;F6.0.0.0;;;B10.0.0.0;H10.0.0.0;H7.0.0.0;C10.0.1.0;A3.0.1.0;E7.0.0.0;H5.0.0.0;B10.0.0.0;G1.0.0.0;G10.0.0.0;D3.0.0.0;G1.0.0.0;H5.0.0.0;A5.0.0.0;G10.0.1.0;B1.0.0.0;D6.0.1.0;F5.0.1.0;D7.0.0.0;G3.0.0.0;B8.0.1.1;A8.0.1.0;C6.0.0.0;J4.0.1.1;A6.0.1.1;B7.0.0.0;F4.0.0.0;I5.0.1.0;;;F1.0.0.0;B7.0.0.0;H5.0.1.1;I1.0.1.1;G3.0.1.0;F10.0.1.1;D9.0.0.0;F3.0.0.0;A2.0.0.0;E9.0.1.1;;;G7.0.0.0;G7.0.0.0;;
53;H9.0.0.0;H8.0.0.0;F4.0.0.0;A10.0.0.0;;;A8.0.1.0;G8.0.1.1;B6.0.0.0;D10.0.1.1;A5.0.1.0;I2.0.0.0;H8.0.0.0;H10.0.0.0;B4.0.0.0;J10.0.0.0;E7.0.0.0;C6.0.0.0;J10.0.0.0;G3.0.0.0;H10.0.1.0;A7.0.0.0;D5.0.1.0;B1.0.0.0;E7.0.0.0;E7.0.0.0;C6.0.0.0;A7.0.0.0;C9.0.0.0;B3.0.0.0;B7.0.0.0;C7.0.0.0;B7.0.0.0;I4.0.1.1;;;B7.0.0.0;E6.0.0.0;I2.0.1.0;B9.0.1.0;G2.0.0.0;E1.0.0.0;C1.0.0.0;G2.0.0.0;H5.0.1.1;C1.0.0.0;;;D3.0.0.0;D3.0.0.0;;
54;J9.0.0.0;F8.0.0.0;F6.0.0.0;H4.0.0.0;;;A7.0.1.1;E5.0.0.0;;;A6.0.1.1;C4.0.0.0;H10.0.0.0;J10.0.0.0;E7.0.0.0;A5.0.0.0;J10.0.0.0;D3.0.0.0;A6.0.0.0;A8.0.0.0;I10.0.1.0;C7.0.0.0;D4.0.1.0;D3.0.0.0;H10.0.0.0;J4.0.0.0;B7.0.0.0;B8.0.1.1;A5.0.0.0;G8.0.0.0;C7.0.0.0;H3.0.0.0;B9.0.0.0;B7.0.0.0;;;E6.0.1.1;F3.0.0.0;I1.0.1.1;C9.0.1.1;F10.0.0.0;I7.0.0.0;C9.0.0.0;E6.0.0.0;D9.0.1.0;G4.0.0.0;;;H7.0.0.0;H7.0.0.0;;
55;I8.0.0.0;C5.0.0.0;G5.0.0.0;F3.0.1.0;;;E5.0.0.0;C10.0.0.0;;;A8.0.0.0;J10.0.0.0;I9.0.0.0;A5.0.0.0;A6.0.1.0;B10.0.0.0;G10.0.0.0;E7.0.0.0;G10.0.1.0;I1.0.0.0;J10.0.0.0;F4.0.0.0;D3.0.1.1;;G3.0.0.0;A5.0.0.0;A5.0.0.0;C6.0.0.0;F3.0.0.0;H1.0.0.0;H3.0.0.0;F3.0.0.0;H3.0.0.0;B9.0.0.0;;;C7.0.0.0;C7.0.0.0;B9.0.1.0;D1.0.0.0;E1.0.0.0;A3.0.0.0;E1.0.0.0;D9.0.0.0;E9.0.1.1;E1.0.0.0;;;A2.0.0.0;A2.0.0.0;;
56;H6.0.0.0;I4.0.0.0;G4.0.0.0;E3.0.0.0;;;E10.0.0.0;A8.0.1.0;;;B9.0.0.0;D10.0.0.0;I7.0.1.0;G10.0.0.0;A5.0.1.1;A6.0.0.0;B10.0.0.0;B10.0.0.0;H10.0.1.0;D7.0.0.0;F10.0.1.1;I10.0.0.0;;;J5.0.0.0;J5.0.0.0;H5.0.1.1;B7.0.0.0;E6.0.0.0;B7.0.0.0;H1.0.0.0;H1.0.0.0;C7.0.0.0;H3.0.0.0;;;F3.0.0.0;I2.0.0.0;C9.0.1.1;F1.0.0.0;I7.0.0.0;E5.0.0.0;F4.0.0.0;C1.0.0.0;C1.0.0.0;B7.0.1.0;;;C1.0.0.0;C1.0.0.0;;
57;I6.0.0.0;C1.0.0.0;H6.0.0.0;F2.0.1.0;;;C10.0.0.0;A7.0.1.1;;;C10.0.0.0;J5.0.0.0;I6.0.0.0;A6.0.0.0;B10.0.0.0;G9.0.0.0;E5.0.1.0;J10.0.1.0;I10.0.1.0;H5.0.0.0;A2.0.0.0;H10.0.0.0;;;J4.0.0.0;B1.0.0.0;F3.0.0.0;A5.0.0.0;I2.0.0.0;C7.0.0.0;G8.0.0.0;G8.0.0.0;A5.0.0.0;C7.0.0.0;;;I2.0.1.0;B9.0.1.0;D1.0.0.0;B7.0.0.0;A3.0.0.0;E6.0.1.1;I7.0.0.0;C9.0.0.0;E1.0.0.0;C7.0.1.0;;;I7.0.0.0;I7.0.0.0;;
58;G7.0.0.0;G8.0.0.0;J5.0.0.0;G2.0.0.0;;;G8.0.1.1;F9.0.0.0;;;C8.0.0.0;A5.0.0.0;H7.0.1.0;F6.0.1.0;G4.0.0.0;H10.0.0.0;E4.0.1.0;I10.0.1.0;I9.0.0.0;A6.0.0.0;B3.0.0.0;A1.0.0.0;;;B1.0.0.0;A7.0.0.0;I2.0.0.0;H5.0.1.1;D7.0.0.0;C9.0.0.0;B1.0.0.0;A5.0.0.0;B3.0.0.0;A5.0.0.0;;;I1.0.1.1;;B7.0.0.0;F3.0.0.0;;;A3.0.0.0;E1.0.0.0;B7.0.1.1;D7.0.1.1;;;E1.0.0.0;E1.0.0.0;;
59;H7.0.0.0;J2.0.0.0;I4.0.0.0;C9.0.0.0;;;J10.0.0.0;B6.0.0.0;;;D7.0.0.0;H10.0.0.0;J7.0.1.1;F5.0.1.1;G10.0.0.0;I10.0.0.0;E3.0.0.0;H10.0.1.0;A4.0.0.0;G10.0.1.0;B5.0.0.0;D7.0.0.0;;;A7.0.0.0;J2.0.0.0;J7.0.0.0;F3.0.0.0;F4.0.0.0;A5.0.0.0;C6.0.0.0;B1.0.0.0;H1.0.0.0;B3.0.0.0;;;;;C7.0.0.0;C7.0.0.0;;;D1.0.0.0;F4.0.0.0;;;;;A3.0.0.0;A3.0.0.0;;
60;H4.0.0.0;D3.0.0.0;J3.0.0.0;H9.0.0.0;;;F9.0.0.0;J10.0.0.0;;;E6.0.0.0;J6.0.0.0;E7.0.0.0;B8.0.0.0;J10.0.0.0;B8.0.0.0;D4.0.1.1;G10.0.1.1;G1.0.0.0;H10.0.0.0;B6.1.0.0;A8.0.0.0;;;J2.0.0.0;A1.0.0.0;H2.0.0.0;I2.0.0.0;H2.0.0.0;F3.0.1.0;C9.0.0.0;C9.0.0.0;G8.0.0.0;G8.0.0.0;;;;;H3.0.1.0;H3.0.1.0;;;E5.0.0.0;I7.0.0.0;;;;;D1.0.0.0;D1.0.0.0;;
61;I3.0.0.0;E9.0.0.0;I2.0.1.0;B5.0.0.0;;;B6.0.0.0;E10.0.0.0;;;F7.0.1.0;J9.0.0.0;E5.0.0.0;D3.0.0.0;F2.0.0.0;F2.0.0.0;F2.0.0.0;E4.0.1.0;B10.0.0.0;G9.0.1.1;A6.0.0.0;I1.0.0.0;;;A1.0.0.0;A8.0.1.0;G3.0.0.0;J7.0.0.0;J7.0.0.0;F4.0.1.1;I2.0.0.0;C6.0.0.0;B1.0.0.0;H1.0.0.0;;;;;G3.0.1.0;G3.0.1.0;;;F1.0.0.0;D1.0.0.0;;;;;F4.0.0.0;F4.0.0.0;;
62;G5.0.0.0;B5.0.0.0;I1.0.1.1;F7.0.0.0;;;H8.0.0.0;G1.0.0.0;;;C1.0.0.0;C8.0.0.0;J5.0.0.0;C10.0.0.0;H10.0.0.0;H8.0.0.0;B8.0.0.0;E5.0.1.0;G4.0.0.0;J10.0.0.0;A7.0.0.0;J10.0.0.0;;;A8.0.1.0;B8.0.1.0;J5.0.1.0;H2.0.0.0;G3.0.0.0;E6.0.0.0;A7.0.0.0;I2.0.0.0;C6.0.0.0;B1.0.0.0;;;;;G4.0.0.0;G4.0.0.0;;;B7.0.1.0;A3.0.0.0;;;;;F1.0.0.0;F1.0.0.0;;
